1229,45.55136,-73.56744,2021-06-25,maison,99.87,9,3,2,0,2011,181.2,2,1,763800
1230,45.50068,-73.73245,2021-06-25,maisonenrange,113.34,7,3,2,1,2004,98.1,2,1,753600
1231,45.45121,-73.8863,2021-06-25,maisonenrange,111.67,10,3,1,1,1992,328,2,1,519200
1232,45.46327,-73.56084,2021-06-25,condo,87.33,4,2,1,0,2005,0,1,0,497600
1233,45.52289,-73.61477,2021-06-25,condo,53.4,4,1,1,0,1929,0,4,0,416700
1234,45.43921,-73.80941,2021-06-25,maison,139.35,6,3,2,1,1952,511,2,0,718100
1235,45.53292,-73.57314,2021-06-25,condo,88.26,6,3,1,0,2011,0,1,1,670800
1236,45.53472,-73.56609,2021-06-25,condo,111.48,6,2,1,0,1910,0,1,0,529400
1237,45.57353,-73.54464,2021-06-25,condo,82.22,4,2,1,0,2008,0,2,0,358900
1238,45.57292,-73.64994,2021-06-25,duplex,170.11,10.5,6,1,1,1965,188.1,0,1,791700
1239,45.54832,-73.62618,2021-06-25,condo,120.77,8,3,2,0,2008,0,8,1,641800
1240,45.47896,-73.55641,2021-06-25,condo,71.54,4,2,1,0,2011,0,3,0,350200
1241,45.47532,-73.85616,2021-06-25,maison-a-paliers-multiples,163.03,7,3,1,1,1958,0,1,0,479400
1242,45.67459,-73.50012,2021-06-25,maison,140.56,8,3,1,1,1959,371.6,1,0,384200
1243,45.52975,-73.59369,2021-06-25,condo,68.84,4,2,1,0,2003,0,3,0,514100
1244,45.56961,-73.58397,2021-06-25,condo,112.88,5,3,1,0,2009,0,9,0,492500
1245,45.60076,-73.55606,2021-06-25,condo,102.01,5,2,1,0,1990,263.2,1,0,368800
1246,45.44397,-73.57592,2021-06-25,condo,81.89,5,2,1,0,1940,0,1,0,340100
1247,45.43663,-73.60071,2021-06-25,condo,53.7,5,2,1,0,1989,0,1,0,266700
1248,45.49064,-73.86728,2021-06-25,maison,232.26,13,4,3,1,1998,1199,2,1,1105300
1249,45.53375,-73.56679,2021-06-25,condo,47.66,3,1,1,0,2012,0,5,0,283900
1250,45.48681,-73.56193,2021-06-25,maisonenrange,235.3,7.5,3,1,1,2000,0,3,1,822400
1251,45.52326,-73.61222,2021-06-25,condo,113.9,6,3,1,0,1927,0,3,1,671700
1252,45.52211,-73.60915,2021-06-25,condo,139.35,7,3,2,0,2001,0,2,1,974200
1253,45.42578,-73.66637,2021-06-25,condo,111.48,5,2,1,0,2000,0,0,1,526200
1254,45.44924,-73.726,2021-06-25,condo,88.82,5,2,1,0,2010,0,1,1,433900
1255,45.41982,-73.60688,2021-06-25,jumele,142.61,9,3,1,1,1984,526.8,2,1,763200
1256,45.63274,-73.59449,2021-06-25,condo,148.64,7,2,2,0,1994,0,2,1,442200
1257,45.54875,-73.6926,2021-06-25,quadruplex,192.4,9,4,2,0,2005,320.5,0,1,1282700
1258,45.60789,-73.54661,2021-06-25,maison-a-paliers-multiples,137.5,8,3,2,0,1956,427.8,3,1,715100
1259,45.52548,-73.58944,2021-06-25,condo,67.82,4,2,1,0,2011,0,1,0,425700
1260,45.53671,-73.56032,2021-06-25,condo,65.03,4,2,1,0,1900,0,1,0,538400
